"subject" "activity" "signal.cmpnt" "sensor" "axis" "mean" "std"
"s18" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.265401201896552 -0.380168286724138
"s18" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0222060684378914 -0.211155120224138
"s18" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.112655891327586 -0.31437339137931
"s18" "WALKING_UPSTAIRS" "Body" "Gyro" "X" -0.0470683915017241 -0.593841504137931
"s18" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" -0.0526133819862069 -0.507297003103448
"s18" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" 0.0906736478431034 -0.433922212068966
"s18" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.883330258448276 -0.961738807068966
"s18" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.316619946206897 -0.942056881206897
"s18" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" -0.106112549189655 -0.907839723965517
"s18" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.288439468909091 -0.302634565090909
"s18" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.0168666920221818 -0.254214045818182
"s18" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.1033908092 -0.418610127454545
"s18" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" -0.0576548655654545 -0.502473033509091
"s18" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" -0.0636214336761818 -0.617230786
"s18" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.0987471683127273 -0.483658260727273
"s18" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.932277478363636 -0.960404874545455
"s18" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.225809125454545 -0.932962218181818
"s18" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" -0.0493636733454545 -0.921661749636364
"s18" "SITTING" "Body" "Acc" "X" 0.27727001877193 -0.994347988596491
"s18" "SITTING" "Body" "Acc" "Y" -0.0128691279736842 -0.974928131052632
"s18" "SITTING" "Body" "Acc" "Z" -0.111904775824561 -0.977572717017544
"s18" "SITTING" "Body" "Gyro" "X" -0.0333057034385965 -0.991956958947368
"s18" "SITTING" "Body" "Gyro" "Y" -0.0685796341105263 -0.986753343859649
"s18" "SITTING" "Body" "Gyro" "Z" 0.0848140511754386 -0.981525495438596
"s18" "SITTING" "Gravity" "Acc" "X" 0.909816469298246 -0.994043771403509
"s18" "SITTING" "Gravity" "Acc" "Y" 0.12988647622807 -0.984035479473684
"s18" "SITTING" "Gravity" "Acc" "Z" 0.161877417894737 -0.978340183157895
"s18" "STANDING" "Body" "Acc" "X" 0.278458805890411 -0.992019762739726
"s18" "STANDING" "Body" "Acc" "Y" -0.0166353518150685 -0.95422343630137
"s18" "STANDING" "Body" "Acc" "Z" -0.108453355945205 -0.961873909178082
"s18" "STANDING" "Body" "Gyro" "X" -0.0265873248835616 -0.962254249589041
"s18" "STANDING" "Body" "Gyro" "Y" -0.0732260127945206 -0.980417134246575
"s18" "STANDING" "Body" "Gyro" "Z" 0.0843190675616438 -0.972820402739726
"s18" "STANDING" "Gravity" "Acc" "X" 0.947573239863014 -0.994270075205479
"s18" "STANDING" "Gravity" "Acc" "Y" -0.204206320958904 -0.981335941917808
"s18" "STANDING" "Gravity" "Acc" "Z" -0.0485767106575342 -0.976044291369863
"s18" "LAYING" "Body" "Acc" "X" 0.274691576923077 -0.984527649230769
"s18" "LAYING" "Body" "Acc" "Y" -0.0173937684615385 -0.986160920923077
"s18" "LAYING" "Body" "Acc" "Z" -0.107698927907692 -0.987658662307692
"s18" "LAYING" "Body" "Gyro" "X" -0.02517618068 -0.992872598
"s18" "LAYING" "Body" "Gyro" "Y" -0.0837587308153846 -0.984202872923077
"s18" "LAYING" "Body" "Gyro" "Z" 0.0937781948153846 -0.985108386307692
"s18" "LAYING" "Gravity" "Acc" "X" -0.220600509076923 -0.982715987538462
"s18" "LAYING" "Gravity" "Acc" "Y" 0.719755403692308 -0.994093522615385
"s18" "LAYING" "Gravity" "Acc" "Z" 0.605495317692308 -0.990957249538462
"s19" "WALKING" "Body" "Acc" "X" 0.273931172307692 -0.0489049407963462
"s19" "WALKING" "Body" "Acc" "Y" -0.0191773587903846 0.181801561185577
"s19" "WALKING" "Body" "Acc" "Z" -0.122736673192308 -0.13947794235
"s19" "WALKING" "Body" "Gyro" "X" -0.0274970979894231 -0.0264357957923077
"s19" "WALKING" "Body" "Gyro" "Y" -0.0751569333730769 -0.114406108840577
"s19" "WALKING" "Body" "Gyro" "Z" 0.0798106981923077 -0.104202986482692
"s19" "WALKING" "Gravity" "Acc" "X" 0.935222559230769 -0.9698614625
"s19" "WALKING" "Gravity" "Acc" "Y" -0.2233381 -0.958651200384615
"s19" "WALKING" "Gravity" "Acc" "Z" -0.0898428797307692 -0.929187930961539
"s19" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.242118808925 -0.1287420952375
"s19" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0303986615775 0.176349922525
"s19" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.151054607725 -0.1904685504575
"s19" "WALKING_UPSTAIRS" "Body" "Gyro" "X" 0.0388537087875 -0.4068000325
"s19" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" -0.134514320575 -0.17263322355
"s19" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" -0.000233248224999999 -0.110117174875
"s19" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.8294283725 -0.916495992
"s19" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.3871007085 -0.9010448505
"s19" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" -0.2210087627 -0.83693567475
"s19" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.262688053871795 0.626917070512821
"s19" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.0145942275069487 0.514816445641026
"s19" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.133695240660974 0.049322451025641
"s19" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" -0.205775427307692 0.267657219333333
"s19" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" 0.0274707556666667 0.0483147743589744
"s19" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.163962510807692 -0.0314083457948718
"s19" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.881940855128205 -0.899726139487179
"s19" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.215018042307692 -0.917880864102564
"s19" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" -0.126146868942821 -0.899363131794872
"s19" "SITTING" "Body" "Acc" "X" 0.273830316164384 -0.976357663013699
"s19" "SITTING" "Body" "Acc" "Y" -0.016739260030137 -0.950388943972603
"s19" "SITTING" "Body" "Acc" "Z" -0.10870765430137 -0.951929615068493
"s19" "SITTING" "Body" "Gyro" "X" -0.0214151280054795 -0.984625306849315
"s19" "SITTING" "Body" "Gyro" "Y" -0.0520207886438356 -0.959758309589041
"s19" "SITTING" "Body" "Gyro" "Z" 0.0968980718168493 -0.96559497630137
"s19" "SITTING" "Gravity" "Acc" "X" 0.581371509041096 -0.969355010136986
"s19" "SITTING" "Gravity" "Acc" "Y" 0.360343534657534 -0.96996981369863
"s19" "SITTING" "Gravity" "Acc" "Z" 0.489126594657534 -0.960394960821918
"s19" "STANDING" "Body" "Acc" "X" 0.27817226 -0.989910996849315
"s19" "STANDING" "Body" "Acc" "Y" -0.0154244056945205 -0.944430270684931
"s19" "STANDING" "Body" "Acc" "Z" -0.10904190460274 -0.952599653972603
"s19" "STANDING" "Body" "Gyro" "X" -0.025090574020274 -0.946109711917808
"s19" "STANDING" "Body" "Gyro" "Y" -0.0631429827260274 -0.96957632369863
"s19" "STANDING" "Body" "Gyro" "Z" 0.0710520180136986 -0.960734258356164
"s19" "STANDING" "Gravity" "Acc" "X" 0.944045837534247 -0.992411542465753
"s19" "STANDING" "Gravity" "Acc" "Y" -0.223897807808219 -0.971426607808219
"s19" "STANDING" "Gravity" "Acc" "Z" 0.130643717849315 -0.958862043972603
"s19" "LAYING" "Body" "Acc" "X" 0.272653733493976 -0.965019579518072
"s19" "LAYING" "Body" "Acc" "Y" -0.0171426864421687 -0.973449968554217
"s19" "LAYING" "Body" "Acc" "Z" -0.10898146186747 -0.984672837228916
"s19" "LAYING" "Body" "Gyro" "X" -0.0312072730559566 -0.981357611445783
"s19" "LAYING" "Body" "Gyro" "Y" -0.0952628014096386 -0.963617705662651
"s19" "LAYING" "Body" "Gyro" "Z" 0.10860511373494 -0.973197523855422
"s19" "LAYING" "Gravity" "Acc" "X" -0.680043155060241 -0.958959611084337
"s19" "LAYING" "Gravity" "Acc" "Y" 0.725646622771084 -0.986993149638554
"s19" "LAYING" "Gravity" "Acc" "Z" 0.68762385253012 -0.988819031566265
"s20" "WALKING" "Body" "Acc" "X" 0.272589336470588 -0.208342792019608
"s20" "WALKING" "Body" "Acc" "Y" -0.021199992245098 0.489771808627451
"s20" "WALKING" "Body" "Acc" "Z" -0.113539477098039 -0.228734217372549
"s20" "WALKING" "Body" "Gyro" "X" -0.0234104225980392 -0.23294061427451
"s20" "WALKING" "Body" "Gyro" "Y" -0.074105054612549 0.0858321519372549
"s20" "WALKING" "Body" "Gyro" "Z" 0.0851359929294118 -0.165748467372549
"s20" "WALKING" "Gravity" "Acc" "X" 0.899965205686274 -0.970327266470588
"s20" "WALKING" "Gravity" "Acc" "Y" -0.344443913137255 -0.962003383529412
"s20" "WALKING" "Gravity" "Acc" "Z" -0.035130214 -0.953850439607843
"s20" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.252098317156863 -0.116088676011765
"s20" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0282258047588235 0.15219632835098
"s20" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.121023947784314 -0.229249455098039
"s20" "WALKING_UPSTAIRS" "Body" "Gyro" "X" 0.0659193258862745 -0.492701193921569
"s20" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" -0.174650964745098 -0.104722161186078
"s20" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" 0.058701941845098 0.184119332796078
"s20" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.777095717058824 -0.931405014313725
"s20" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.479894842941176 -0.92459435372549
"s20" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" -0.130117634791765 -0.904064093529412
"s20" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.296144421355556 0.0745098785288889
"s20" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.00964120773155556 0.616937015333333
"s20" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.104602925937778 -0.160938536488889
"s20" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" -0.111367747557778 -0.204939567711111
"s20" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" 0.0139023395111111 -0.146794177311111
"s20" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.103900480541333 0.159723529622222
"s20" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.91972663 -0.940458075111111
"s20" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.277419718666667 -0.908577153777778
"s20" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" -0.0282591579777778 -0.919693532888889
"s20" "SITTING" "Body" "Acc" "X" 0.278045439090909 -0.983081858939394
"s20" "SITTING" "Body" "Acc" "Y" -0.0147229305131818 -0.93612270469697
"s20" "SITTING" "Body" "Acc" "Z" -0.108369634515152 -0.929106396818182
"s20" "SITTING" "Body" "Gyro" "X" -0.036405928969697 -0.976309017121212
"s20" "SITTING" "Body" "Gyro" "Y" -0.0650689347121212 -0.960104508636364
"s20" "SITTING" "Body" "Gyro" "Z" 0.0642882138333333 -0.945771803484848
"s20" "SITTING" "Gravity" "Acc" "X" 0.924454522424242 -0.985829034393939
"s20" "SITTING" "Gravity" "Acc" "Y" 0.0733385412878788 -0.966983534242424
"s20" "SITTING" "Gravity" "Acc" "Z" 0.151679135228788 -0.935854966151515
"s20" "STANDING" "Body" "Acc" "X" 0.278076904657534 -0.967209961232877
"s20" "STANDING" "Body" "Acc" "Y" -0.0180695049161644 -0.87541041109589
"s20" "STANDING" "Body" "Acc" "Z" -0.100402759931507 -0.913142481643836
"s20" "STANDING" "Body" "Gyro" "X" -0.0241335049573973 -0.886749172739726
"s20" "STANDING" "Body" "Gyro" "Y" -0.0698308923617808 -0.903913940684931
"s20" "STANDING" "Body" "Gyro" "Z" 0.0773671448739726 -0.907343324657534
"s20" "STANDING" "Gravity" "Acc" "X" 0.911231752465753 -0.981916942054795
"s20" "STANDING" "Gravity" "Acc" "Y" -0.305938716712329 -0.957462721369863
"s20" "STANDING" "Gravity" "Acc" "Z" 0.0708655286023288 -0.942437325616438
"s20" "LAYING" "Body" "Acc" "X" 0.239507882205882 -0.962249114705882
"s20" "LAYING" "Body" "Acc" "Y" -0.0144406281132353 -0.964098180294118
"s20" "LAYING" "Body" "Acc" "Z" -0.104274322538235 -0.972571998382353
"s20" "LAYING" "Body" "Gyro" "X" -0.0231760616308824 -0.984477414264706
"s20" "LAYING" "Body" "Gyro" "Y" -0.0954899626029412 -0.972941910294118
"s20" "LAYING" "Body" "Gyro" "Z" 0.123680209926471 -0.972409893529412
"s20" "LAYING" "Gravity" "Acc" "X" -0.472431415573529 -0.928674215147059
"s20" "LAYING" "Gravity" "Acc" "Y" 0.864882956617647 -0.976018476911765
"s20" "LAYING" "Gravity" "Acc" "Z" 0.477573305 -0.9765185525
"s21" "WALKING" "Body" "Acc" "X" 0.279183526730769 -0.297814843538462
"s21" "WALKING" "Body" "Acc" "Y" -0.0181610317526923 0.0540880509209615
"s21" "WALKING" "Body" "Acc" "Z" -0.104319332403846 -0.16868872575
"s21" "WALKING" "Body" "Gyro" "X" -0.0459323393842308 -0.432232883846154
"s21" "WALKING" "Body" "Gyro" "Y" -0.0590294439942308 -0.397892316730769
"s21" "WALKING" "Body" "Gyro" "Z" 0.0983715930038462 -0.311875599423077
"s21" "WALKING" "Gravity" "Acc" "X" 0.862524800961538 -0.969576355384615
"s21" "WALKING" "Gravity" "Acc" "Y" -0.370984549423077 -0.964144520576923
"s21" "WALKING" "Gravity" "Acc" "Z" -0.220947960192308 -0.974939388076923
"s21" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.265194544680851 -0.240808282276596
"s21" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0237218695148936 0.109787469104255
"s21" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.125414265340426 -0.219707928574468
"s21" "WALKING_UPSTAIRS" "Body" "Gyro" "X" 0.062608688893617 -0.53190941893617
"s21" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" -0.155622431382979 -0.463136841489362
"s21" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" -0.00546829763829787 0.0517155421740426
"s21" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.781177210851064 -0.940911635531915
"s21" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.432309617446809 -0.941523624255319
"s21" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" -0.309735038510638 -0.932716253829787
"s21" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.3014610196 0.224343492244444
"s21" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.0173195390157778 0.301336399711111
"s21" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.09816866218 -0.0717893558666667
"s21" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" -0.126388023595556 -0.442148617666667
"s21" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" 0.0162145300888889 -0.353733478222222
"s21" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.148610020955556 -0.349759493777778
"s21" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.872683205555556 -0.940194827777778
"s21" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.356673289555556 -0.940111830666667
"s21" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" -0.187870253333333 -0.916324556888889
"s21" "SITTING" "Body" "Acc" "X" 0.277539616823529 -0.991777287176471
"s21" "SITTING" "Body" "Acc" "Y" -0.0144009705494118 -0.966877560941176
"s21" "SITTING" "Body" "Acc" "Z" -0.112057887741176 -0.959567861764706
"s21" "SITTING" "Body" "Gyro" "X" -0.0198712820612471 -0.988410501294118
"s21" "SITTING" "Body" "Gyro" "Y" -0.0653077503317647 -0.976380487294118
"s21" "SITTING" "Body" "Gyro" "Z" 0.0831326042823529 -0.976972658588235
"s21" "SITTING" "Gravity" "Acc" "X" 0.940031368 -0.992936404470588
"s21" "SITTING" "Gravity" "Acc" "Y" 0.0215206708823529 -0.979355363176471
"s21" "SITTING" "Gravity" "Acc" "Z" -0.0567766060705882 -0.965426493882353
"s21" "STANDING" "Body" "Acc" "X" 0.27695224258427 -0.981419961123596
"s21" "STANDING" "Body" "Acc" "Y" -0.0167084730205618 -0.943601625393258
"s21" "STANDING" "Body" "Acc" "Z" -0.110417855808989 -0.946123407078652
"s21" "STANDING" "Body" "Gyro" "X" -0.0191731896359551 -0.962514526067416
"s21" "STANDING" "Body" "Gyro" "Y" -0.0738115865407865 -0.955979192696629
"s21" "STANDING" "Body" "Gyro" "Z" 0.0864863265393258 -0.959327022022472
"s21" "STANDING" "Gravity" "Acc" "X" 0.881213341910112 -0.982906668876405
"s21" "STANDING" "Gravity" "Acc" "Y" -0.346155558876404 -0.977681415955056
"s21" "STANDING" "Gravity" "Acc" "Z" -0.207685689775281 -0.958590002247191
"s21" "LAYING" "Body" "Acc" "X" 0.271325472455556 -0.955019866222222
"s21" "LAYING" "Body" "Acc" "Y" -0.0184233048415556 -0.956959422222222
"s21" "LAYING" "Body" "Acc" "Z" -0.103253832233333 -0.945653787777778
"s21" "LAYING" "Body" "Gyro" "X" -0.0305126188777778 -0.975411857555556
"s21" "LAYING" "Body" "Gyro" "Y" -0.113800486377778 -0.952147091444444
"s21" "LAYING" "Body" "Gyro" "Z" 0.0980906517 -0.981345430888889
"s21" "LAYING" "Gravity" "Acc" "X" -0.174349174822222 -0.945905270555556
"s21" "LAYING" "Gravity" "Acc" "Y" 0.599992678 -0.983732936111111
"s21" "LAYING" "Gravity" "Acc" "Z" 0.788251027111111 -0.952416332444444
"s22" "WALKING" "Body" "Acc" "X" 0.27886459 -0.00865921919565217
"s22" "WALKING" "Body" "Acc" "Y" -0.0167213607957174 0.100384246321739
"s22" "WALKING" "Body" "Acc" "Z" -0.107112510934783 -0.213351968804348
"s22" "WALKING" "Body" "Gyro" "X" 0.0007771571 -0.318537865869565
"s22" "WALKING" "Body" "Gyro" "Y" -0.0960880731804348 -0.486322106521739
"s22" "WALKING" "Body" "Gyro" "Z" 0.0775266594847826 -0.151439515130435
"s22" "WALKING" "Gravity" "Acc" "X" 0.936096410434783 -0.969643448043478
"s22" "WALKING" "Gravity" "Acc" "Y" -0.259644937173913 -0.963639340217391
"s22" "WALKING" "Gravity" "Acc" "Z" 0.0233780056086957 -0.955147847391304
"s22" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.248391534566667 0.0835738640921429
"s22" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0268622561133333 0.250067523738095
"s22" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.117550861738095 -0.109613216345238
"s22" "WALKING_UPSTAIRS" "Body" "Gyro" "X" 0.13497880785381 -0.301491709628571
"s22" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" -0.181458414495238 -0.489417908809524
"s22" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" 0.0157359244619048 -0.157758060642857
"s22" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.889454382857143 -0.94063384047619
"s22" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.33682691 -0.941620221904762
"s22" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" -0.0957978990316667 -0.913153632142857
"s22" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.284458963861111 0.348618168333333
"s22" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.0197999371686389 0.239812250944444
"s22" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.1074157796 -0.325722718055556
"s22" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" -0.0779611213138889 -0.237349190997222
"s22" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" -0.0697154455833333 -0.550303216666667
"s22" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.0500708760555556 -0.280417950555556
"s22" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.921820641944444 -0.941242334722222
"s22" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.222215179444444 -0.945824352777778
"s22" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" 0.0412987957222222 -0.906594023333333
"s22" "SITTING" "Body" "Acc" "X" 0.273583822709677 -0.978466823709677
"s22" "SITTING" "Body" "Acc" "Y" -0.0123468446419355 -0.928059133795645
"s22" "SITTING" "Body" "Acc" "Z" -0.105827369516129 -0.917564853870968
"s22" "SITTING" "Body" "Gyro" "X" -0.0360430675032258 -0.981099172419355
"s22" "SITTING" "Body" "Gyro" "Y" -0.0793617444354839 -0.950173478548387
"s22" "SITTING" "Body" "Gyro" "Z" 0.0804426775241936 -0.946501417741936
"s22" "SITTING" "Gravity" "Acc" "X" 0.839305928709677 -0.972009988709677
"s22" "SITTING" "Gravity" "Acc" "Y" 0.208553884 -0.954225015274194
"s22" "SITTING" "Gravity" "Acc" "Z" 0.315551492322581 -0.927950649854839
"s22" "STANDING" "Body" "Acc" "X" 0.279053861587302 -0.985000527142857
"s22" "STANDING" "Body" "Acc" "Y" -0.0158563207496825 -0.922693288412698
"s22" "STANDING" "Body" "Acc" "Z" -0.104967423820635 -0.942201655238095
"s22" "STANDING" "Body" "Gyro" "X" -0.0275201762126984 -0.917837043333333
"s22" "STANDING" "Body" "Gyro" "Y" -0.0690067688269841 -0.964714672857143
"s22" "STANDING" "Body" "Gyro" "Z" 0.0733466563174603 -0.96058251031746
"s22" "STANDING" "Gravity" "Acc" "X" 0.954064297619048 -0.992827298253968
"s22" "STANDING" "Gravity" "Acc" "Y" -0.226418773650794 -0.971080742857143
"s22" "STANDING" "Gravity" "Acc" "Z" 0.0323824977714286 -0.958890201587302
"s22" "LAYING" "Body" "Acc" "X" 0.279959721194444 -0.947735251944444
"s22" "LAYING" "Body" "Acc" "Y" -0.0142629864502778 -0.913276301666667
"s22" "LAYING" "Body" "Acc" "Z" -0.110800924652778 -0.942945807916667
"s22" "LAYING" "Body" "Gyro" "X" -0.0208311371125 -0.956641905833333
"s22" "LAYING" "Body" "Gyro" "Y" -0.09257231175 -0.9618849625
"s22" "LAYING" "Body" "Gyro" "Z" 0.145003879319444 -0.933251870694444
"s22" "LAYING" "Gravity" "Acc" "X" -0.418494577083333 -0.928781249027778
"s22" "LAYING" "Gravity" "Acc" "Y" 0.632484075694444 -0.958826938556944
"s22" "LAYING" "Gravity" "Acc" "Z" 0.771903907083333 -0.952435389166667
"s23" "WALKING" "Body" "Acc" "X" 0.273211884237288 -0.313521773389831
"s23" "WALKING" "Body" "Acc" "Y" -0.0183618711932203 -0.119020586510678
"s23" "WALKING" "Body" "Acc" "Z" -0.113382994084746 0.164220685383051
"s23" "WALKING" "Body" "Gyro" "X" -0.0631156870355932 -0.494322648644068
"s23" "WALKING" "Body" "Gyro" "Y" -0.0640197920966102 0.25945722920339
"s23" "WALKING" "Body" "Gyro" "Z" 0.10770045065339 -0.209634887972881
"s23" "WALKING" "Gravity" "Acc" "X" 0.939809688644068 -0.977230903898305
"s23" "WALKING" "Gravity" "Acc" "Y" -0.16176137 -0.966550706949153
"s23" "WALKING" "Gravity" "Acc" "Z" -0.160763360338983 -0.932981341864407
"s23" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.249995171031373 -0.243887818513725
"s23" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0323844029237255 0.0448435785868627
"s23" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.126890616782353 0.10080118935098
"s23" "WALKING_UPSTAIRS" "Body" "Gyro" "X" 0.0957940245941176 -0.550664576666667
"s23" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" -0.111564389137255 -0.293681861176471
"s23" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" -0.0325557522333333 -0.0317301153392157
"s23" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.843438810196078 -0.933344481568627
"s23" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.214481808235294 -0.910474557058824
"s23" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" -0.35593445 -0.902065910392157
"s23" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.289897411148148 0.0441392843425926
"s23" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.0162111457238889 0.10825903416963
"s23" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.0988123712574074 0.229898742944444
"s23" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" -0.0578230190203704 -0.416133032777778
"s23" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" -0.0853077464277778 0.213825552277778
"s23" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.0953602497222222 -0.208702488240741
"s23" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.923711401296296 -0.950790837407407
"s23" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.110028841648148 -0.93901254962963
"s23" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" -0.153671532259259 -0.905888257592593
"s23" "SITTING" "Body" "Acc" "X" 0.273351251617647 -0.987607636617647
"s23" "SITTING" "Body" "Acc" "Y" -0.0133945015676471 -0.934933559264706
"s23" "SITTING" "Body" "Acc" "Z" -0.103808679294118 -0.905584390323529
"s23" "SITTING" "Body" "Gyro" "X" -0.0472583464367647 -0.980363734264706
"s23" "SITTING" "Body" "Gyro" "Y" -0.0684325551029412 -0.948109526029412
"s23" "SITTING" "Body" "Gyro" "Z" 0.0645673209117647 -0.9597186325
"s23" "SITTING" "Gravity" "Acc" "X" 0.936509242941176 -0.984536722205882
"s23" "SITTING" "Gravity" "Acc" "Y" 0.1217510625 -0.960917426323529
"s23" "SITTING" "Gravity" "Acc" "Z" 0.0630111556279412 -0.923953600294118
"s23" "STANDING" "Body" "Acc" "X" 0.277899323235294 -0.985421519558824
"s23" "STANDING" "Body" "Acc" "Y" -0.0177475547867647 -0.9584444925
"s23" "STANDING" "Body" "Acc" "Z" -0.1105970177575 -0.929409745147059
"s23" "STANDING" "Body" "Gyro" "X" -0.0327397745133823 -0.942011240294118
"s23" "STANDING" "Body" "Gyro" "Y" -0.0652264793213235 -0.948074760882353
"s23" "STANDING" "Body" "Gyro" "Z" 0.0816888999117647 -0.962389689411765
"s23" "STANDING" "Gravity" "Acc" "X" 0.919857125882353 -0.984610385
"s23" "STANDING" "Gravity" "Acc" "Y" -0.117401359697059 -0.984818648823529
"s23" "STANDING" "Gravity" "Acc" "Z" -0.223631180906765 -0.947199734411765
"s23" "LAYING" "Body" "Acc" "X" 0.274038007986111 -0.956756363194444
"s23" "LAYING" "Body" "Acc" "Y" -0.0216553835833333 -0.976309827361111
